ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z,GYRO_Y,GYRO_X,GYRO_Z,COUNT
-131.894485,23.980814,875.299744,215.555557,-355.555542,-387.500000,0.280014,-0.910046,0.910046,226
-47.961628,23.980814,935.251770,211.111115,-353.333344,-390.000000,0.140007,-0.840042,1.400070,227
-11.990407,35.971222,971.222961,211.111115,-364.444458,-392.500000,0.490025,-0.980049,2.100105,228
-23.980814,23.980814,887.290100,211.111115,-353.333344,-390.000000,-2.240112,-1.260063,-1.470073,229
-35.971222,0.000000,887.290100,211.111115,-364.444458,-385.000000,-1.610080,-1.190060,-0.350018,230
-71.942444,47.961628,887.290100,215.555557,-353.333344,-390.000000,-1.960098,-1.120056,-0.210010,231
-71.942444,59.952034,923.261353,211.111115,-362.222229,-385.000000,-3.640182,-1.610080,-0.980049,232
-71.942444,23.980814,959.232544,213.333328,-353.333344,-395.000000,-3.850193,-2.520126,0.350018,233
-47.961628,35.971222,935.251770,211.111115,-357.777771,-387.500000,-3.500175,-2.240112,0.980049,234
-23.980814,0.000000,887.290100,211.111115,-357.777771,-392.500000,-3.220161,-2.030102,0.420021,235
-47.961628,0.000000,899.280518,211.111115,-357.777771,-392.500000,-3.360168,-2.170109,0.210010,236
-47.961628,47.961628,935.251770,208.888885,-355.555542,-392.500000,-2.660133,-1.680084,0.210010,237
-83.932854,11.990407,959.232544,208.888885,-360.000000,-387.500000,-2.170109,-1.260063,-0.490025,238
-47.961628,23.980814,887.290100,211.111115,-357.777771,-395.000000,-0.420021,0.700035,-0.700035,239
-35.971222,23.980814,899.280518,213.333328,-357.777771,-390.000000,-0.630032,0.280014,-0.560028,240
-47.961628,47.961628,863.309326,213.333328,-357.777771,-397.500000,0.350018,-0.140007,0.070004,241
-35.971222,35.971222,863.309326,211.111115,-360.000000,-382.500000,-0.210010,0.000000,-0.140007,242
0.000000,23.980814,935.251770,213.333328,-355.555542,-390.000000,0.000000,0.000000,0.700035,243
-71.942444,35.971222,911.270935,211.111115,-362.222229,-390.000000,-0.140007,-0.140007,-0.420021,244
23.980814,95.923256,911.270935,213.333328,-351.111115,-392.500000,-0.630032,-0.350018,-0.070004,245
-23.980814,35.971222,887.290100,208.888885,-357.777771,-385.000000,-1.260063,-0.280014,-1.120056,246
-71.942444,47.961628,911.270935,213.333328,-357.777771,-390.000000,-2.030102,0.210010,-1.330067,247
-35.971222,23.980814,911.270935,211.111115,-360.000000,-387.500000,-1.050053,-0.700035,-1.190060,248
-23.980814,47.961628,911.270935,213.333328,-353.333344,-395.000000,-1.680084,-0.070004,-1.050053,249
-23.980814,11.990407,911.270935,206.666672,-362.222229,-387.500000,-2.590130,-0.420021,-1.260063,250
0.000000,47.961628,911.270935,211.111115,-357.777771,-392.500000,-2.590130,-0.630032,-1.260063,251
-47.961628,35.971222,899.280518,211.111115,-355.555542,-392.500000,-1.680084,-0.350018,-1.960098,252
-23.980814,0.000000,911.270935,215.555557,-355.555542,-392.500000,-1.400070,-0.350018,-1.890095,253
-35.971222,0.000000,899.280518,208.888885,-362.222229,-387.500000,-2.450123,-0.560028,-1.890095,254
0.000000,23.980814,887.290100,213.333328,-353.333344,-392.500000,-2.870144,-0.420021,-0.840042,255
-47.961628,11.990407,899.280518,208.888885,-357.777771,-392.500000,-2.520126,-0.420021,-1.540077,256
0.000000,0.000000,839.328491,211.111115,-355.555542,-392.500000,-2.450123,-1.120056,-0.630032,257
-35.971222,11.990407,887.290100,208.888885,-362.222229,-392.500000,-2.660133,-1.540077,0.210010,258
