ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z, GYRO_X,GYRO_Y,GYRO_Z,COUNT
-23.980814,71.942444,1031.175049,-128.888885,71.111115,-440.000000,-6.930346,-4.830242,0.280014,259
-47.961628,47.961628,1055.155884,-131.111115,62.222221,-442.500000,-9.660483,-3.360168,0.630032,260
-23.980814,0.000000,1079.136597,-128.888885,64.444443,-445.000000,-11.200561,-2.590130,0.840042,261
0.000000,35.971222,1067.146240,-131.111115,55.555557,-442.500000,-12.320616,-1.330067,0.420021,262
-47.961628,47.961628,1031.175049,-126.666664,68.888885,-442.500000,-12.880644,0.350018,-0.560028,263
-23.980814,11.990407,971.222961,-135.555557,60.000000,-442.500000,-10.850543,-1.050053,-1.470073,264
-167.865707,71.942444,1079.136597,-128.888885,71.111115,-440.000000,-9.590480,-0.280014,-1.470073,265
-59.952034,23.980814,1055.155884,-131.111115,57.777779,-442.500000,-14.490725,2.030102,-0.140007,266
-47.961628,47.961628,1055.155884,-128.888885,68.888885,-440.000000,-13.090654,0.980049,-0.210010,267
-47.961628,47.961628,1043.165405,-131.111115,66.666664,-437.500000,-15.120756,1.330067,-0.770038,268
0.000000,23.980814,1055.155884,-128.888885,68.888885,-442.500000,-14.350718,1.960098,-0.350018,269
-23.980814,11.990407,1043.165405,-135.555557,55.555557,-440.000000,-13.160658,1.750087,0.000000,270
-95.923256,95.923256,1103.117432,-128.888885,68.888885,-440.000000,-14.560728,1.820091,-1.120056,271
23.980814,23.980814,1031.175049,-133.333328,57.777779,-445.000000,-17.360868,2.940147,-0.770038,272
-71.942444,47.961628,1031.175049,-128.888885,66.666664,-440.000000,-10.150508,-1.050053,-1.470073,273
-47.961628,23.980814,1043.165405,-133.333328,55.555557,-442.500000,-10.780540,-0.560028,-1.680084,274
-23.980814,23.980814,1079.136597,-133.333328,66.666664,-442.500000,-12.810640,0.980049,-0.700035,275
167.865707,23.980814,1031.175049,-133.333328,64.444443,-442.500000,-12.460623,0.560028,-0.210010,276
-11.990407,35.971222,1031.175049,-133.333328,71.111115,-437.500000,-10.990550,1.050053,0.140007,277
-35.971222,35.971222,1055.155884,-135.555557,60.000000,-442.500000,-11.200561,0.420021,-0.420021,278
-23.980814,0.000000,1055.155884,-131.111115,68.888885,-437.500000,-10.850543,-0.070004,-0.210010,279
-35.971222,11.990407,1055.155884,-135.555557,55.555557,-445.000000,-9.380469,0.280014,-0.420021,280
-47.961628,23.980814,1079.136597,-133.333328,68.888885,-442.500000,-8.960448,-0.560028,-0.560028,281
-35.971222,23.980814,1067.146240,-133.333328,57.777779,-442.500000,-9.940497,-0.560028,-0.980049,282
-47.961628,23.980814,1031.175049,-133.333328,66.666664,-442.500000,-10.430522,-1.190060,-0.560028,283
-11.990407,35.971222,1043.165405,-137.777771,60.000000,-442.500000,-10.500525,-0.840042,-0.980049,284
-71.942444,23.980814,1055.155884,-128.888885,73.333336,-442.500000,-9.800490,-0.840042,-0.490025,285
-23.980814,35.971222,1055.155884,-137.777771,62.222221,-442.500000,-9.170459,-0.420021,-0.490025,286
0.000000,0.000000,1055.155884,-131.111115,66.666664,-440.000000,-9.660483,-0.770038,-0.910046,287
-11.990407,11.990407,1043.165405,-133.333328,60.000000,-442.500000,-8.610431,0.070004,-0.420021,288
-23.980814,23.980814,1055.155884,-133.333328,68.888885,-437.500000,-7.910396,-0.280014,0.770038,289
-35.971222,11.990407,1031.175049,-135.555557,64.444443,-442.500000,-6.790339,-0.560028,0.420021,290
-47.961628,23.980814,1031.175049,-133.333328,64.444443,-445.000000,-8.680434,0.210010,-0.560028,291
-11.990407,23.980814,1055.155884,-133.333328,62.222221,-440.000000,-9.380469,0.420021,-0.490025,292
-23.980814,23.980814,1055.155884,-128.888885,68.888885,-440.000000,-9.940497,0.630032,-0.280014,293
0.000000,23.980814,1043.165405,-135.555557,57.777779,-442.500000,-10.010501,0.700035,-1.050053,294
-23.980814,47.961628,1079.136597,-131.111115,73.333336,-440.000000,-7.840392,0.280014,0.280014,295
-23.980814,35.971222,1043.165405,-135.555557,57.777779,-442.500000,-7.840392,0.420021,-0.280014,296
-23.980814,0.000000,1031.175049,-128.888885,71.111115,-440.000000,-8.190410,1.190060,-0.560028,297
-23.980814,35.971222,1055.155884,-131.111115,64.444443,-440.000000,-7.770389,1.260063,-0.350018,298
0.000000,47.961628,1031.175049,-131.111115,71.111115,-440.000000,-6.440322,1.050053,0.070004,299
-35.971222,59.952034,1031.175049,-133.333328,55.555557,-440.000000,-6.230311,1.330067,0.560028,300
-47.961628,23.980814,1055.155884,-133.333328,68.888885,-437.500000,-4.410221,1.050053,0.910046,301
-35.971222,35.971222,1055.155884,-137.777771,62.222221,-442.500000,-4.200210,0.210010,-0.070004,302
0.000000,-23.980814,1031.175049,-131.111115,71.111115,-442.500000,-4.410221,0.280014,0.070004,303
-23.980814,11.990407,1043.165405,-135.555557,57.777779,-445.000000,-3.780189,-0.280014,0.350018,304
-23.980814,23.980814,1079.136597,-131.111115,66.666664,-442.500000,-3.360168,-0.840042,-0.420021,305
-23.980814,11.990407,1067.146240,-131.111115,64.444443,-442.500000,-2.660133,-0.140007,0.000000,306
-23.980814,0.000000,1055.155884,-128.888885,71.111115,-442.500000,-3.360168,-0.490025,-0.770038,307
-11.990407,35.971222,1055.155884,-133.333328,55.555557,-442.500000,-3.010150,-0.560028,-0.070004,308
-263.788971,23.980814,1247.002319,-131.111115,71.111115,-440.000000,4.550228,-0.420021,2.450123,309
-95.923256,0.000000,1031.175049,-131.111115,55.555557,-445.000000,0.070004,-0.490025,-0.350018,310
-47.961628,0.000000,1031.175049,-128.888885,73.333336,-442.500000,-2.170109,-0.490025,-1.400070,311
0.000000,35.971222,1055.155884,-131.111115,53.333332,-445.000000,-3.150157,0.980049,-0.910046,312
0.000000,71.942444,1007.194214,-133.333328,66.666664,-442.500000,-3.710186,1.680084,-0.700035,313
11.990407,95.923256,1055.155884,-128.888885,60.000000,-445.000000,-3.640182,1.120056,-0.490025,314
-119.904068,-23.980814,1103.117432,-131.111115,68.888885,-440.000000,1.400070,1.330067,1.960098,315
-47.961628,23.980814,1079.136597,-133.333328,55.555557,-445.000000,-2.380119,0.350018,-0.770038,316
-71.942444,23.980814,1079.136597,-126.666664,66.666664,-440.000000,-7.280364,1.470073,-0.070004,317
-83.932854,47.961628,1115.107910,-133.333328,60.000000,-442.500000,-4.830242,0.000000,0.420021,318
-47.961628,23.980814,1055.155884,-128.888885,66.666664,-440.000000,-9.450473,3.990200,-0.070004,319
-107.913666,11.990407,1055.155884,-128.888885,64.444443,-445.000000,-10.150508,3.430171,-0.140007,320
-47.961628,-383.693024,1151.079102,-131.111115,66.666664,-440.000000,-23.941196,3.220161,-2.590130,321
-23.980814,-59.952034,1067.146240,-133.333328,62.222221,-442.500000,-13.580679,0.910046,0.560028,322
47.961628,-167.865707,983.213379,-131.111115,73.333336,-440.000000,-18.060904,5.040252,0.210010,323
-11.990407,-11.990407,1031.175049,-131.111115,57.777779,-445.000000,-13.370668,1.470073,0.420021,324
-191.846512,143.884888,1127.098267,-131.111115,68.888885,-442.500000,-13.300665,0.840042,-0.420021,325
-71.942444,35.971222,1055.155884,-135.555557,60.000000,-442.500000,-18.060904,3.360168,0.070004,326
-143.884888,0.000000,1103.117432,-128.888885,73.333336,-437.500000,-11.690584,-2.240112,0.070004,327
-47.961628,23.980814,1067.146240,-135.555557,66.666664,-437.500000,-20.791040,3.570179,-0.560028,328
-167.865707,23.980814,1127.098267,-131.111115,68.888885,-435.000000,-16.170809,-0.280014,-1.330067,329
-59.952034,23.980814,1055.155884,-137.777771,60.000000,-442.500000,-23.031153,2.870144,0.070004,330
95.923256,-23.980814,935.251770,-131.111115,73.333336,-440.000000,-24.781239,1.260063,0.210010,331
-23.980814,23.980814,1019.184631,-137.777771,62.222221,-442.500000,-26.251312,2.170109,2.170109,332
-47.961628,0.000000,1055.155884,-131.111115,66.666664,-437.500000,-27.791389,2.380119,3.710186,333
0.000000,47.961628,1019.184631,-137.777771,62.222221,-440.000000,-27.651382,1.330067,5.670284,334
23.980814,-71.942444,1031.175049,-135.555557,66.666664,-435.000000,-21.631083,2.310116,7.770389,335
11.990407,23.980814,1031.175049,-133.333328,66.666664,-437.500000,-15.960798,3.430171,4.550228,336
-71.942444,23.980814,1031.175049,-133.333328,75.555557,-435.000000,-15.050753,2.590130,3.850193,337
0.000000,11.990407,1043.165405,-137.777771,60.000000,-440.000000,-13.930696,1.820091,1.680084,338
-23.980814,-23.980814,1031.175049,-137.777771,71.111115,-435.000000,-11.690584,1.330067,-0.280014,339
-11.990407,0.000000,1055.155884,-137.777771,55.555557,-437.500000,-8.190410,-0.560028,-1.890095,340
-47.961628,23.980814,1103.117432,-133.333328,73.333336,-440.000000,-7.420371,0.140007,-2.450123,341
-35.971222,-23.980814,1055.155884,-135.555557,60.000000,-440.000000,-8.680434,-0.070004,-1.400070,342
-47.961628,71.942444,1055.155884,-135.555557,66.666664,-435.000000,-8.540427,0.840042,-0.770038,343
-23.980814,59.952034,1043.165405,-137.777771,55.555557,-440.000000,-10.150508,1.260063,0.770038,344
0.000000,0.000000,1043.165405,-135.555557,68.888885,-435.000000,-10.150508,0.910046,3.220161,345
239.808136,59.952034,1055.155884,-137.777771,60.000000,-437.500000,-8.960448,-2.380119,10.430522,346
-191.846512,-23.980814,983.213379,-133.333328,73.333336,-435.000000,2.450123,-3.360168,23.381168,347
-119.904068,11.990407,1055.155884,-135.555557,60.000000,-442.500000,3.570179,-1.610080,14.700735,348
23.980814,71.942444,1007.194214,-131.111115,71.111115,-435.000000,3.920196,0.350018,14.630732,349
-107.913666,95.923256,1055.155884,-131.111115,66.666664,-440.000000,9.310466,-2.030102,11.480575,350
71.942444,-47.961628,1103.117432,-133.333328,64.444443,-437.500000,10.430522,-1.750087,10.150508,351
-131.894485,11.990407,1067.146240,-131.111115,62.222221,-445.000000,9.870494,-1.890095,5.040252,352
-95.923256,47.961628,1055.155884,-128.888885,73.333336,-442.500000,8.190410,-3.080154,3.360168,353
-71.942444,47.961628,1043.165405,-133.333328,60.000000,-440.000000,10.990550,-3.850193,3.080154,354
-47.961628,95.923256,1007.194214,-131.111115,73.333336,-437.500000,13.090654,-4.060203,0.980049,355
-71.942444,83.932854,1043.165405,-133.333328,60.000000,-442.500000,15.330767,-5.110256,0.000000,356
-167.865707,71.942444,1055.155884,-128.888885,73.333336,-437.500000,17.710886,-5.670284,-1.960098,357
-71.942444,11.990407,1115.107910,-128.888885,66.666664,-445.000000,20.791040,-5.460273,-3.430171,358
-71.942444,47.961628,1151.079102,-126.666664,77.777779,-442.500000,23.731186,-7.070354,-2.170109,359
-95.923256,59.952034,1115.107910,-124.444443,60.000000,-445.000000,23.031153,-6.440322,3.990200,360
479.616272,47.961628,1342.925659,-124.444443,73.333336,-445.000000,21.351068,-4.690235,6.860343,361
-11.990407,35.971222,1175.059937,-128.888885,55.555557,-445.000000,21.141058,0.840042,18.900946,362
-119.904068,47.961628,1223.021484,-120.000000,71.111115,-445.000000,15.120756,-4.200210,23.521175,363
-59.952034,11.990407,1258.992798,-126.666664,62.222221,-447.500000,-0.980049,-1.260063,29.821491,364
-23.980814,47.961628,1199.040771,-122.222221,66.666664,-440.000000,-23.171160,-1.820091,33.741688,365
-35.971222,23.980814,1247.002319,-122.222221,68.888885,-442.500000,-48.652431,-3.010150,35.071754,366
47.961628,143.884888,1414.868042,-122.222221,75.555557,-437.500000,-79.944000,0.070004,34.861744,367
71.942444,167.865707,1510.791260,-128.888885,62.222221,-442.500000,-108.225410,15.540777,31.921597,368
47.961628,167.865707,1822.541870,-126.666664,75.555557,-440.000000,-128.736435,38.011902,27.161358,369
23.980814,143.884888,1954.436401,-135.555557,68.888885,-442.500000,-132.796646,46.832340,18.970949,370
-95.923256,71.942444,2350.119873,-137.777771,75.555557,-432.500000,-121.876099,54.322716,14.560728,371
-119.904068,59.952034,2470.023926,-137.777771,66.666664,-435.000000,-94.434723,48.022400,10.500525,372
-167.865707,95.923256,2709.832031,-140.000000,77.777779,-435.000000,-66.433319,31.011551,7.210361,373
-179.856110,131.894485,2721.822510,-142.222229,75.555557,-435.000000,-38.921947,8.260413,4.550228,374
-191.846512,71.942444,2757.793701,-140.000000,82.222221,-430.000000,-10.780540,0.000000,-2.380119,375
-131.894485,47.961628,2781.774414,-144.444443,71.111115,-435.000000,17.360868,-12.740637,-7.700385,376
0.000000,23.980814,2637.889648,-142.222229,84.444443,-440.000000,38.851944,-14.420721,-15.120756,377
83.932854,23.980814,2601.918457,-144.444443,71.111115,-442.500000,57.752888,-11.900595,-20.231012,378
119.904068,0.000000,2541.966309,-140.000000,82.222221,-440.000000,70.283516,-10.360518,-23.381168,379
143.884888,-35.971222,2434.052734,-142.222229,80.000000,-445.000000,74.833740,-4.900245,-25.761288,380
167.865707,0.000000,2374.100586,-140.000000,77.777779,-445.000000,78.613930,8.260413,-29.961498,381
155.875290,-35.971222,2314.148682,-135.555557,71.111115,-452.500000,78.753937,20.931047,-32.411621,382
167.865707,-71.942444,2062.350098,-128.888885,86.666664,-450.000000,81.204063,34.511726,-34.091705,383
155.875290,-83.932854,1990.407593,-137.777771,71.111115,-457.500000,90.374519,42.422123,-34.581730,384
191.846512,0.000000,1678.656982,-128.888885,86.666664,-455.000000,101.155060,40.882046,-34.091705,385
191.846512,-35.971222,1582.733765,-128.888885,75.555557,-462.500000,107.245361,40.672035,-32.061604,386
191.846512,-23.980814,1294.963989,-128.888885,91.111115,-460.000000,106.475327,42.072105,-29.681484,387
215.827332,-59.952034,1175.059937,-124.444443,86.666664,-465.000000,102.695137,43.192162,-27.301365,388
335.731415,-71.942444,839.328491,-117.777779,97.777779,-462.500000,101.225060,41.372070,-25.761288,389
299.760193,-11.990407,731.414856,-120.000000,84.444443,-472.500000,98.774940,28.911446,-21.911097,390
191.846512,23.980814,479.616272,-115.555557,97.777779,-472.500000,98.424919,16.940847,-22.471125,391
179.856110,11.990407,395.683441,-117.777779,86.666664,-477.500000,98.634933,5.740287,-22.261114,392
167.865707,71.942444,215.827332,-113.333336,97.777779,-477.500000,99.544975,-10.010501,-21.211061,393
119.904068,35.971222,83.932854,-111.111115,88.888885,-482.500000,106.895348,-26.811340,-19.040953,394
119.904068,119.904068,-143.884888,-104.444443,93.333336,-482.500000,110.535530,-48.512424,-14.840742,395
107.913666,59.952034,-263.788971,-104.444443,91.111115,-487.500000,105.705284,-67.973396,-8.750438,396
95.923256,47.961628,-503.597107,-93.333336,93.333336,-492.500000,90.864548,-83.444176,-1.820091,397
71.942444,47.961628,-575.539551,-97.777779,80.000000,-502.500000,80.014000,-89.534477,1.050053,398
-47.961628,71.942444,-623.501160,-91.111115,88.888885,-500.000000,55.582779,-100.805038,5.530277,399
-71.942444,71.942444,-563.549133,-97.777779,77.777779,-502.500000,27.931396,-99.474976,7.910396,400
-191.846512,23.980814,-455.635468,-88.888885,84.444443,-507.500000,10.570529,-85.824295,8.470424,401
-239.808136,11.990407,-431.654663,-93.333336,68.888885,-507.500000,4.200210,-75.673782,8.120406,402
-383.693024,-23.980814,-287.769775,-91.111115,77.777779,-510.000000,0.140007,-71.333565,7.700385,403
-395.683441,-71.942444,-251.798553,-93.333336,66.666664,-515.000000,-3.500175,-64.053200,6.930346,404
-527.577942,-119.904068,-119.904068,-91.111115,80.000000,-510.000000,-5.180259,-52.572628,6.580329,405
-479.616272,-143.884888,35.971222,-91.111115,64.444443,-517.500000,-10.710536,-34.371719,7.490375,406
-383.693024,-167.865707,143.884888,-88.888885,75.555557,-515.000000,-14.630732,-23.941196,6.370318,407
-395.683441,-155.875290,179.856110,-97.777779,64.444443,-517.500000,-25.061253,1.050053,4.900245,408
-263.788971,-119.904068,287.769775,-93.333336,82.222221,-512.500000,-40.952049,30.101505,5.390270,409
-227.817734,-155.875290,263.788971,-95.555557,75.555557,-512.500000,-57.612881,56.912846,4.060203,410
-191.846512,-167.865707,479.616272,-95.555557,75.555557,-512.500000,-71.753586,77.283867,2.170109,411
-179.856110,-95.923256,491.606689,-102.222221,75.555557,-505.000000,-84.424225,94.434723,-0.210010,412
-179.856110,-47.961628,695.443604,-100.000000,91.111115,-497.500000,-94.784737,107.875397,-2.450123,413
-95.923256,-23.980814,815.347656,-104.444443,82.222221,-502.500000,-99.544975,114.385719,-4.830242,414
-47.961628,0.000000,887.290100,-106.666664,100.000000,-497.500000,-102.485123,117.675888,-6.930346,415
-47.961628,-23.980814,875.299744,-111.111115,91.111115,-497.500000,-101.645081,118.235916,-8.890445,416
-23.980814,-23.980814,863.309326,-117.777779,106.666664,-487.500000,-96.814842,110.605530,-9.940497,417
23.980814,11.990407,875.299744,-117.777779,104.444443,-487.500000,-81.834091,94.714737,-10.080504,418
95.923256,95.923256,839.328491,-117.777779,113.333336,-482.500000,-63.493176,76.863846,-4.550228,419
143.884888,47.961628,839.328491,-122.222221,100.000000,-485.000000,-46.622330,63.283165,2.590130,420
167.865707,95.923256,863.309326,-120.000000,113.333336,-482.500000,-31.641582,53.062653,8.190410,421
167.865707,119.904068,827.338074,-122.222221,106.666664,-477.500000,-19.250963,42.352119,12.950647,422
143.884888,119.904068,839.328491,-120.000000,115.555557,-475.000000,-10.290515,33.461674,14.770739,423
167.865707,107.913666,839.328491,-124.444443,104.444443,-480.000000,-3.640182,21.701086,15.190760,424
215.827332,215.827332,959.232544,-122.222221,115.555557,-477.500000,2.310116,5.740287,14.700735,425
275.779358,83.932854,803.357300,-120.000000,113.333336,-475.000000,4.690235,-3.920196,15.400770,426
143.884888,0.000000,911.270935,-115.555557,122.222221,-475.000000,9.450473,-8.610431,12.600630,427
167.865707,59.952034,1019.184631,-120.000000,102.222221,-482.500000,8.610431,-21.141058,16.800840,428
47.961628,0.000000,1151.079102,-117.777779,115.555557,-472.500000,3.150157,-12.740637,8.820441,429
0.000000,-11.990407,1211.031128,-117.777779,104.444443,-482.500000,1.400070,-6.790339,5.740287,430
-95.923256,-95.923256,1390.887207,-113.333336,117.777779,-475.000000,1.120056,-8.260413,7.560378,431
-155.875290,-95.923256,1426.858398,-115.555557,106.666664,-477.500000,2.450123,-12.810640,6.580329,432
-191.846512,-95.923256,1510.791260,-115.555557,111.111115,-482.500000,6.720336,-15.470774,2.730137,433
-227.817734,-119.904068,1510.791260,-115.555557,100.000000,-480.000000,9.310466,-14.070704,-1.540077,434
-287.769775,-167.865707,1558.752930,-113.333336,115.555557,-477.500000,8.190410,-12.530626,-3.430171,435
-323.740997,-167.865707,1534.772095,-115.555557,104.444443,-485.000000,8.540427,-8.610431,-5.320266,436
-335.731415,-167.865707,1462.829712,-108.888885,117.777779,-482.500000,8.680434,-3.640182,-7.770389,437
-287.769775,-167.865707,1402.877686,-113.333336,102.222221,-485.000000,9.660483,3.850193,-10.570529,438
-263.788971,-143.884888,1294.963989,-113.333336,115.555557,-480.000000,13.930696,10.780540,-12.110605,439
-263.788971,-83.932854,1342.925659,-113.333336,111.111115,-485.000000,20.161009,16.590830,-11.410571,440
-191.846512,23.980814,1199.040771,-113.333336,108.888885,-482.500000,25.761288,23.731186,-9.870494,441
-167.865707,0.000000,1199.040771,-115.555557,106.666664,-485.000000,29.751488,30.871544,-9.870494,442
-215.827332,0.000000,1055.155884,-108.888885,120.000000,-480.000000,29.751488,31.081554,-9.030452,443
-119.904068,0.000000,971.222961,-106.666664,111.111115,-485.000000,29.401470,28.701435,-8.540427,444
-47.961628,0.000000,815.347656,-106.666664,117.777779,-480.000000,26.041302,21.211061,-8.330417,445
0.000000,11.990407,731.414856,-108.888885,108.888885,-482.500000,21.071054,11.970598,-10.290515,446
107.913666,11.990407,623.501160,-106.666664,120.000000,-482.500000,16.660833,4.060203,-11.410571,447
107.913666,35.971222,563.549133,-104.444443,113.333336,-480.000000,12.460623,-3.430171,-11.340568,448
23.980814,23.980814,647.481995,-102.222221,124.444443,-480.000000,5.810291,-8.540427,-10.570529,449
