ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z, GYRO_Y,GYRO_X,GYRO_Z,COUNT
959.232544,23.980814,-131.894485,-342.222229,-360.000000,-190.000000,-1.330067,-0.490025,-1.610080,200
959.232544,23.980814,-191.846512,-346.666656,-362.222229,-180.000000,-1.050053,-0.280014,-0.630032,201
959.232544,47.961628,-143.884888,-340.000000,-364.444458,-187.500000,-0.210010,-0.280014,-0.770038,202
983.213379,47.961628,-143.884888,-344.444458,-366.666656,-182.500000,0.280014,-0.770038,-0.910046,203
971.222961,47.961628,-119.904068,-346.666656,-357.777771,-190.000000,0.420021,-0.420021,-0.770038,204
959.232544,47.961628,-95.923256,-340.000000,-366.666656,-180.000000,0.070004,-0.490025,-0.840042,205
959.232544,35.971222,-143.884888,-346.666656,-360.000000,-185.000000,-0.490025,-0.840042,-0.630032,206
959.232544,119.904068,-143.884888,-340.000000,-364.444458,-180.000000,-0.490025,-0.490025,0.210010,207
971.222961,95.923256,-143.884888,-340.000000,-357.777771,-187.500000,0.070004,-0.420021,-0.700035,208
983.213379,23.980814,-143.884888,-344.444458,-368.888885,-180.000000,-0.560028,-0.840042,-0.840042,209
983.213379,11.990407,-95.923256,-340.000000,-360.000000,-185.000000,-1.120056,-0.840042,-1.120056,210
935.251770,23.980814,-71.942444,-342.222229,-362.222229,-185.000000,-1.750087,-0.770038,-0.980049,211
947.242188,35.971222,-107.913666,-344.444458,-357.777771,-192.500000,-2.310116,-0.210010,-0.630032,212
983.213379,47.961628,-167.865707,-346.666656,-364.444458,-182.500000,-1.820091,-0.560028,-0.770038,213
971.222961,35.971222,-155.875290,-340.000000,-357.777771,-187.500000,-2.590130,0.070004,-0.140007,214
959.232544,47.961628,-119.904068,-340.000000,-360.000000,-185.000000,-2.310116,1.120056,-0.770038,215
959.232544,23.980814,-95.923256,-342.222229,-357.777771,-187.500000,-2.590130,0.420021,-0.350018,216
1007.194214,47.961628,-167.865707,-344.444458,-366.666656,-185.000000,-1.820091,0.070004,-0.700035,217
995.203796,47.961628,-143.884888,-344.444458,-357.777771,-185.000000,-1.750087,0.070004,-0.700035,218
959.232544,47.961628,-119.904068,-344.444458,-364.444458,-177.500000,-1.330067,-0.210010,-1.260063,219
959.232544,23.980814,-143.884888,-337.777771,-357.777771,-187.500000,-1.120056,-0.630032,-1.050053,220
959.232544,23.980814,-95.923256,-342.222229,-362.222229,-182.500000,-0.770038,-0.350018,-0.350018,221
947.242188,23.980814,-131.894485,-342.222229,-364.444458,-190.000000,-1.890095,0.560028,-1.050053,222
983.213379,23.980814,-95.923256,-344.444458,-360.000000,-185.000000,-2.170109,0.210010,-1.610080,223
959.232544,23.980814,-119.904068,-340.000000,-360.000000,-187.500000,-1.960098,-0.070004,-1.750087,224
959.232544,47.961628,-119.904068,-346.666656,-362.222229,-185.000000,-2.450123,-0.280014,-1.750087,225
971.222961,35.971222,-155.875290,-340.000000,-357.777771,-190.000000,-2.170109,-0.630032,-1.470073,226
959.232544,23.980814,-167.865707,-344.444458,-366.666656,-185.000000,-2.660133,-0.350018,-0.700035,227
959.232544,35.971222,-131.894485,-342.222229,-364.444458,-187.500000,-2.310116,-0.210010,-0.980049,228
983.213379,47.961628,-119.904068,-346.666656,-366.666656,-185.000000,-2.590130,-0.350018,-1.190060,229
971.222961,11.990407,-143.884888,-340.000000,-357.777771,-187.500000,-2.870144,0.070004,-1.050053,230
983.213379,0.000000,-167.865707,-344.444458,-364.444458,-182.500000,-3.010150,-0.420021,-1.610080,231
947.242188,59.952034,-131.894485,-344.444458,-360.000000,-187.500000,-2.660133,-0.700035,-1.260063,232
959.232544,0.000000,-191.846512,-348.888885,-360.000000,-180.000000,-1.540077,-0.560028,-1.540077,233
947.242188,23.980814,-167.865707,-342.222229,-357.777771,-187.500000,-1.400070,-0.280014,-1.050053,234
1007.194214,71.942444,-119.904068,-346.666656,-366.666656,-180.000000,-0.630032,-0.280014,-0.980049,235
995.203796,47.961628,-107.913666,-344.444458,-355.555542,-187.500000,-0.420021,-0.980049,-0.490025,236
959.232544,0.000000,-119.904068,-344.444458,-364.444458,-177.500000,-0.840042,-0.280014,-0.980049,237
971.222961,59.952034,-143.884888,-342.222229,-357.777771,-190.000000,0.070004,-1.050053,-0.700035,238
959.232544,23.980814,-167.865707,-344.444458,-362.222229,-182.500000,0.420021,-0.770038,-0.140007,239
983.213379,47.961628,-167.865707,-342.222229,-362.222229,-182.500000,0.070004,-1.260063,-0.840042,240
959.232544,0.000000,-167.865707,-348.888885,-366.666656,-182.500000,-0.140007,-1.190060,-0.770038,241
947.242188,23.980814,-167.865707,-342.222229,-355.555542,-185.000000,-0.210010,-0.840042,-1.120056,242
959.232544,0.000000,-167.865707,-346.666656,-368.888885,-180.000000,-0.280014,-0.910046,-1.050053,243
959.232544,35.971222,-155.875290,-342.222229,-357.777771,-190.000000,-0.770038,-1.050053,-0.980049,244
959.232544,23.980814,-95.923256,-342.222229,-364.444458,-185.000000,-1.120056,-0.770038,-0.910046,245
959.232544,23.980814,-119.904068,-344.444458,-360.000000,-187.500000,-1.540077,-0.560028,-1.610080,246
983.213379,71.942444,-143.884888,-344.444458,-364.444458,-180.000000,-1.890095,-0.070004,-1.610080,247
959.232544,71.942444,-119.904068,-342.222229,-360.000000,-180.000000,-2.310116,-0.280014,-0.560028,248
983.213379,0.000000,-95.923256,-342.222229,-360.000000,-185.000000,-2.660133,-0.420021,-0.980049,249
983.213379,35.971222,-131.894485,-342.222229,-360.000000,-190.000000,-2.870144,-0.280014,-0.770038,250
983.213379,0.000000,-191.846512,-346.666656,-364.444458,-182.500000,-2.940147,-0.700035,-1.050053,251
971.222961,35.971222,-179.856110,-337.777771,-357.777771,-190.000000,-1.960098,-0.840042,-0.630032,252
